"Date","Mkt_RF","SMB","HML","RMW","CMA","RF","Mkt_RF_3mo","Mkt_RF_12mo","Mkt_RF_36mo","SMB_3mo","SMB_12mo","SMB_36mo","HML_3mo","HML_12mo","HML_36mo","RMW_3mo","RMW_12mo","RMW_36mo","CMA_3mo","CMA_12mo","CMA_36mo"
1987-05-01,0.11,-0.58,0.22,0.49,1.13,0.38,-0.11666666666667,0.925833333333333,1.5775,-0.61333333333333,-0.8975,-0.434166666666666,0.506666666666666,0.335833333333334,0.159166666666667,0.423333333333331,0.159166666666667,0.736111111111111,2.15333333333333,1.1125,0.167777777777778
1987-06-01,3.91,-2.11,1.13,1.56,1.07,0.48,0.64333333333333,1.16333333333333,1.63583333333333,-1.42333333333333,-1.00083333333333,-0.497222222222222,0.33,0.330000000000001,0.266944444444445,0.509999999999998,0.135,0.693888888888889,1.12,1.1325,0.241111111111111
1987-07-01,3.84,-1.07,0.94,-0.65,1.58,0.46,2.62,2.01916666666667,1.81805555555556,-1.25333333333333,-0.795833333333333,-0.465555555555555,0.763333333333333,0.0200000000000007,0.282222222222223,0.466666666666664,0.126666666666667,0.578055555555556,1.26,1.19666666666667,0.345
1987-08-01,3.52,-1.01,-0.98,2.11,-1.55,0.47,3.75666666666666,1.80666666666667,1.63055555555556,-1.39666666666666,-0.518333333333333,-0.485833333333333,0.363333333333333,-0.356666666666666,0.303333333333334,1.00666666666666,0.445,0.656944444444445,0.366666666666668,0.790833333333333,0.327222222222222
1987-09-01,-2.58,0.45,0.26,-0.88,1.82,0.45,1.59333333333333,2.3075,1.58111111111111,-0.54333333333333,-0.655833333333333,-0.472222222222222,0.0733333333333328,-0.604166666666666,0.164722222222223,0.193333333333331,0.385833333333334,0.594444444444445,0.616666666666668,0.633333333333333,0.311388888888889
1987-10-01,-23.19,-7.91,4.18,2.29,2.24,0.6,-7.41666666666667,-0.011666666666667,0.960277777777778,-2.82333333333333,-1.1175,-0.654722222222222,1.15333333333333,-0.137499999999999,0.264444444444445,1.17333333333333,0.5775,0.626388888888889,0.836666666666668,0.735833333333333,0.4025
1987-11-01,-7.76,2.78,3.14,-1.93,0.6,0.35,-11.1766666666667,-0.755,0.793888888888889,-1.56,-0.730833333333333,-0.548055555555555,2.52666666666667,0.125833333333334,0.244166666666667,-0.173333333333336,0.335,0.550555555555556,1.55333333333334,0.7275,0.365
1987-12-01,6.82,-0.01,-4.42,3.13,-2.46,0.39,-8.04333333333334,0.0849999999999997,0.932222222222223,-1.71333333333333,-0.7475,-0.527777777777777,0.966666666666666,-0.272499999999999,0.129444444444445,1.16333333333333,0.523333333333334,0.601944444444445,0.126666666666668,0.515,0.332222222222222
1988-01-01,4.21,-0.56,4.93,-1.19,2.1,0.29,1.09,-0.600833333333334,0.827777777777778,0.73666666666667,-0.66,-0.639166666666666,1.21666666666667,0.403333333333334,0.411111111111112,0.00333333333333104,0.41,0.596388888888889,0.0800000000000017,0.775833333333333,0.486666666666667
1988-02-01,4.77,3.3,-1.53,1.51,0.06,0.46,5.26666666666666,-0.5675,0.926388888888889,0.910000000000004,-0.665,-0.574444444444444,-0.34,0.764166666666667,0.375277777777778,1.15,0.601666666666667,0.598888888888889,-0.0999999999999983,0.993333333333333,0.457777777777778
1988-03-01,-2.26,6.11,0.86,-0.23,1.78,0.44,2.24,-0.891666666666667,0.886944444444445,2.95,-0.1825,-0.366388888888888,1.42,0.697500000000001,0.287777777777778,0.0299999999999977,0.474166666666667,0.558333333333333,1.31333333333334,0.794166666666666,0.427777777777778
1988-04-01,0.56,1.09,1.51,-0.09,1.9,0.46,1.02333333333333,-0.670833333333334,0.929166666666667,3.5,0.0400000000000001,-0.332222222222222,0.28,0.853333333333334,0.229722222222223,0.396666666666664,0.51,0.510833333333333,1.24666666666667,0.855833333333333,0.460833333333333
1988-05-01,-0.27,-2.52,2.44,-0.77,0.3,0.51,-0.656666666666669,-0.7025,0.780833333333334,1.56,-0.121666666666667,-0.336666666666666,1.60333333333333,1.03833333333333,0.324722222222223,-0.363333333333336,0.405,0.454166666666667,1.32666666666667,0.786666666666666,0.508888888888889
1988-06-01,4.78,2.07,-1.35,1.52,-3.52,0.49,1.69,-0.63,0.878333333333334,0.213333333333337,0.226666666666667,-0.285,0.866666666666666,0.831666666666667,0.276666666666667,0.219999999999998,0.401666666666667,0.449444444444444,-0.439999999999998,0.404166666666666,0.439444444444444
1988-07-01,-1.25,-0.18,2.18,-0.49,1.53,0.51,1.08666666666666,-1.05416666666667,0.863611111111112,-0.209999999999996,0.300833333333333,-0.369166666666666,1.09,0.935000000000001,0.382222222222223,0.0866666666666643,0.415,0.445833333333333,-0.563333333333332,0.4,0.492222222222222
1988-08-01,-3.31,-0.02,2.14,-0.85,1.65,0.59,0.073333333333331,-1.62333333333333,0.799722222222223,0.623333333333337,0.383333333333333,-0.361388888888888,0.99,1.195,0.376666666666667,0.0599999999999976,0.168333333333334,0.426666666666667,-0.113333333333332,0.666666666666666,0.484444444444444
1988-09-01,3.31,-1.38,-0.75,1.76,-0.55,0.62,-0.416666666666669,-1.1325,1.01666666666667,-0.526666666666663,0.230833333333333,-0.348611111111111,1.19,1.11083333333333,0.322222222222223,0.139999999999998,0.388333333333334,0.444722222222222,0.876666666666668,0.469166666666666,0.425277777777778
1988-10-01,1.16,-2.97,2.03,1.39,0.99,0.61,0.386666666666664,0.896666666666667,0.937777777777778,-1.45666666666666,0.6425,-0.390277777777777,1.14,0.931666666666667,0.357222222222223,0.766666666666664,0.313333333333334,0.458888888888889,0.696666666666668,0.365,0.482222222222222
1988-11-01,-2.27,-1.58,1.47,-0.36,1.64,0.57,0.733333333333331,1.35416666666667,0.695277777777778,-1.97666666666666,0.279166666666667,-0.432777777777777,0.916666666666666,0.7925,0.478888888888889,0.929999999999998,0.444166666666667,0.44,0.693333333333335,0.451666666666666,0.593055555555555
1988-12-01,1.48,1.94,-1.83,0.69,-0.38,0.63,0.123333333333331,0.909166666666667,0.628611111111112,-0.869999999999996,0.441666666666667,-0.3675,0.556666666666666,1.00833333333333,0.468611111111112,0.573333333333331,0.240833333333334,0.4325,0.750000000000001,0.625,0.631666666666666
1989-01-01,6.06,-2.26,0.61,-0.97,0.11,0.55,1.75666666666666,1.06333333333333,0.778888888888889,-0.63333333333333,0.3,-0.456666666666666,0.0833333333333327,0.648333333333334,0.472777777777778,-0.213333333333336,0.259166666666667,0.460833333333333,0.456666666666668,0.459166666666666,0.69
1989-02-01,-2.23,2.7,0.99,-0.84,1.88,0.61,1.77,0.48,0.518611111111112,0.793333333333337,0.25,-0.361666666666666,-0.0766666666666673,0.858333333333334,0.517777777777778,-0.373333333333336,0.0633333333333338,0.405277777777778,0.536666666666668,0.610833333333333,0.776388888888889
1989-03-01,1.57,0.68,0.47,-0.01,0.65,0.67,1.8,0.799166666666667,0.425833333333334,0.373333333333337,-0.2025,-0.325277777777777,0.689999999999999,0.825833333333334,0.541666666666667,-0.606666666666669,0.0816666666666671,0.377222222222222,0.880000000000002,0.516666666666666,0.771944444444444
1989-04-01,4.35,-0.75,-1.48,0.73,-0.48,0.67,1.23,1.115,0.582222222222223,0.87666666666667,-0.355833333333333,-0.424166666666666,-0.00666666666666726,0.576666666666667,0.578611111111111,-0.0400000000000023,0.15,0.316944444444445,0.683333333333335,0.318333333333333,0.761388888888889
1989-05-01,3.28,-0.06,-0.9,0.45,-0.26,0.79,3.06666666666666,1.41083333333333,0.544722222222223,-0.0433333333333296,-0.150833333333333,-0.39,-0.636666666666667,0.298333333333334,0.5575,0.389999999999998,0.251666666666667,0.271944444444445,-0.0299999999999983,0.271666666666666,0.723611111111111
1989-06-01,-1.33,-1.04,2.21,0.13,1.52,0.71,2.1,0.901666666666667,0.478333333333334,-0.616666666666663,-0.41,-0.394722222222222,-0.0566666666666673,0.595000000000001,0.585555555555556,0.436666666666664,0.135833333333334,0.224166666666667,0.260000000000002,0.691666666666666,0.742777777777778
1989-07-01,7.18,-4.11,-2.8,2.05,-0.56,0.7,3.04333333333333,1.60416666666667,0.856388888888889,-1.73666666666666,-0.7375,-0.410833333333333,-0.496666666666667,0.180000000000001,0.378333333333334,0.876666666666664,0.3475,0.296388888888889,0.233333333333335,0.5175,0.704722222222222
1989-08-01,1.43,0.48,0.62,0.36,-0.61,0.74,2.42666666666666,1.99916666666667,0.7275,-1.55666666666666,-0.695833333333333,-0.276944444444444,0.00999999999999942,0.0533333333333339,0.297222222222223,0.846666666666664,0.448333333333334,0.353888888888889,0.116666666666668,0.329166666666666,0.595555555555556
1989-09-01,-0.76,0.47,-1.27,1.39,0.58,0.65,2.61666666666666,1.66,0.945,-1.05333333333333,-0.541666666666667,-0.322222222222222,-1.15,0.0100000000000006,0.172222222222223,1.26666666666666,0.4175,0.397222222222222,-0.196666666666665,0.423333333333333,0.508611111111111
1989-10-01,-3.65,-3.3,-1.16,0.08,-0.11,0.68,-0.993333333333336,1.25916666666667,0.714722222222223,-0.78333333333333,-0.569166666666666,-0.348055555555555,-0.603333333333334,-0.255833333333333,0.179444444444445,0.609999999999998,0.308333333333334,0.399722222222222,-0.046666666666665,0.331666666666666,0.4775
1989-11-01,1.04,-1.26,-1.13,-0.74,1.38,0.69,-1.12333333333334,1.535,0.711388888888889,-1.36333333333333,-0.5425,-0.331388888888888,-1.18666666666667,-0.472499999999999,0.148611111111111,0.243333333333331,0.276666666666667,0.351944444444445,0.616666666666668,0.31,0.496388888888889
1989-12-01,1.18,-2.28,0.15,-0.07,1.31,0.61,-0.476666666666669,1.51,0.834722222222223,-2.28,-0.894166666666666,-0.4,-0.713333333333334,-0.307499999999999,0.142777777777778,-0.243333333333336,0.213333333333334,0.325833333333333,0.860000000000002,0.450833333333333,0.530277777777778
1990-01-01,-7.8,-1.21,0.83,-1.12,1.4,0.57,-1.86,0.355,0.272500000000001,-1.58333333333333,-0.806666666666666,-0.388888888888888,-0.0500000000000009,-0.289166666666666,0.254166666666667,-0.643333333333336,0.200833333333334,0.29,1.36333333333334,0.558333333333333,0.597777777777778
1990-02-01,1.11,1.15,0.65,-0.04,-0.61,0.57,-1.83666666666667,0.633333333333333,0.181944444444445,-0.779999999999996,-0.935833333333333,-0.450277777777777,0.543333333333332,-0.317499999999999,0.435,-0.410000000000002,0.2675,0.310833333333333,0.700000000000002,0.350833333333333,0.651666666666667
1990-03-01,1.83,1.59,-2.9,1.99,-0.94,0.64,-1.62,0.655,0.187500000000001,0.510000000000004,-0.86,-0.415,-0.473333333333334,-0.598333333333333,0.308333333333334,0.276666666666664,0.434166666666667,0.33,-0.0499999999999982,0.218333333333333,0.509722222222222
1990-04-01,-3.36,-0.35,-2.57,1.78,-1,0.69,-0.140000000000002,0.0125000000000002,0.152222222222223,0.79666666666667,-0.826666666666666,-0.380833333333333,-1.60666666666667,-0.689166666666666,0.246944444444445,1.24333333333333,0.521666666666667,0.393888888888889,-0.849999999999998,0.175,0.449722222222222
1990-05-01,8.44,-2.41,-3.89,1.68,-1.63,0.68,2.30333333333333,0.4425,0.383611111111112,-0.389999999999996,-1.0225,-0.431666666666666,-3.12,-0.938333333333333,0.132777777777778,1.81666666666666,0.624166666666667,0.426944444444445,-1.19,0.060833333333333,0.373055555555555
1990-06-01,-1.09,1.31,-2,-0.99,-0.39,0.63,1.33,0.4625,0.244722222222223,-0.48333333333333,-0.826666666666666,-0.336666666666666,-2.82,-1.28916666666667,0.0458333333333337,0.823333333333331,0.530833333333334,0.356111111111111,-1.00666666666666,-0.0983333333333337,0.3325
1990-07-01,-1.9,-3.15,-0.06,-0.1,3.21,0.68,1.81666666666666,-0.294166666666666,0.0852777777777783,-1.41666666666666,-0.746666666666666,-0.394444444444444,-1.98333333333333,-1.06083333333333,0.018055555555556,0.196666666666664,0.351666666666667,0.371388888888889,0.396666666666668,0.215833333333333,0.377777777777778
1990-08-01,-10.13,-3.79,1.56,-0.48,2.99,0.66,-4.37333333333334,-1.2575,-0.293888888888888,-1.87666666666666,-1.1025,-0.471666666666666,-0.166666666666668,-0.982499999999999,0.0886111111111115,-0.523333333333336,0.281666666666667,0.299444444444445,1.93666666666667,0.515833333333333,0.503888888888889
1990-09-01,-6.11,-3.72,0.59,0.03,3.62,0.6,-6.04666666666667,-1.70333333333333,-0.391944444444444,-3.55333333333333,-1.45166666666667,-0.5875,0.696666666666666,-0.827499999999999,0.0977777777777782,-0.183333333333336,0.168333333333334,0.324722222222222,3.27333333333334,0.769166666666666,0.553888888888889
1990-10-01,-1.91,-5.06,0.08,3.17,-0.25,0.68,-6.05,-1.55833333333333,0.199166666666667,-4.19,-1.59833333333333,-0.508333333333333,0.743333333333332,-0.724166666666666,-0.0161111111111107,0.906666666666664,0.425833333333334,0.349166666666667,2.12,0.7575,0.484722222222222
1990-11-01,6.35,0.02,-2.97,0.58,-4.71,0.57,-0.55666666666667,-1.11583333333333,0.591111111111112,-2.92,-1.49166666666667,-0.585,-0.766666666666668,-0.877499999999999,-0.185833333333333,1.26,0.535833333333334,0.418888888888889,-0.446666666666665,0.25,0.337222222222222
1990-12-01,2.48,0.6,-1.57,2.66,-1.98,0.6,2.30666666666666,-1.0075,0.470555555555556,-1.48,-1.25166666666667,-0.568055555555555,-1.48666666666667,-1.02083333333333,-0.106666666666666,2.13666666666666,0.763333333333334,0.405833333333333,-2.31333333333333,-0.024166666666667,0.350555555555556
1991-01-01,4.69,3.87,-1.48,1.34,-4.07,0.52,4.50666666666666,0.0333333333333334,0.483888888888889,1.49666666666667,-0.828333333333333,-0.445,-2.00666666666667,-1.21333333333333,-0.284722222222222,1.52666666666666,0.968333333333334,0.476111111111111,-3.58666666666666,-0.48,0.179166666666667
1991-02-01,7.21,4.02,-0.62,-0.06,-0.34,0.48,4.79333333333333,0.541666666666667,0.551666666666667,2.83,-0.589166666666666,-0.425,-1.22333333333333,-1.31916666666667,-0.259444444444444,1.31333333333333,0.966666666666667,0.4325,-2.13,-0.4575,0.168055555555555
1991-03-01,2.67,3.81,-1.3,-0.52,-0.99,0.44,4.85666666666666,0.611666666666667,0.688611111111112,3.9,-0.404166666666666,-0.488888888888888,-1.13333333333333,-1.18583333333333,-0.319444444444444,0.253333333333331,0.757500000000001,0.424444444444445,-1.8,-0.461666666666667,0.091111111111111
1991-04-01,-0.29,0.35,1.49,0.67,0.81,0.53,3.19666666666666,0.8675,0.665,2.72666666666667,-0.345833333333333,-0.509444444444444,-0.143333333333334,-0.8475,-0.32,0.0299999999999977,0.665000000000001,0.445555555555556,-0.173333333333331,-0.310833333333334,0.0608333333333333
1991-05-01,3.66,0.14,-0.52,2.07,-2.36,0.47,2.01333333333333,0.469166666666667,0.774166666666667,1.43333333333334,-0.133333333333333,-0.435555555555555,-0.110000000000001,-0.566666666666666,-0.402222222222222,0.739999999999998,0.697500000000001,0.524444444444445,-0.846666666666664,-0.371666666666667,-0.0130555555555556
1991-06-01,-4.94,0.3,1.08,1.75,0.68,0.42,-0.523333333333336,0.148333333333333,0.504166666666667,0.263333333333337,-0.217499999999999,-0.484722222222222,0.683333333333332,-0.31,-0.334722222222222,1.49666666666666,0.925833333333334,0.530833333333333,-0.289999999999998,-0.2825,0.103611111111111
1991-07-01,4.24,-1,-1.3,1.6,-1.44,0.49,0.986666666666664,0.66,0.656666666666667,-0.186666666666663,-0.0383333333333328,-0.5075,-0.246666666666668,-0.413333333333333,-0.431388888888889,1.80666666666666,1.0675,0.588888888888889,-1.04,-0.67,0.0211111111111111
1991-08-01,2.32,1.42,-0.79,0.85,-0.32,0.46,0.539999999999997,1.6975,0.813055555555556,0.240000000000004,0.395833333333334,-0.4675,-0.336666666666668,-0.609166666666666,-0.512777777777777,1.4,1.17833333333333,0.636111111111111,-0.359999999999998,-0.945833333333334,-0.0336111111111112
1991-09-01,-1.59,1.58,-1.23,-1.77,-0.04,0.46,1.65666666666666,2.07416666666667,0.676944444444445,0.66666666666667,0.837500000000001,-0.385277777777777,-1.10666666666667,-0.760833333333333,-0.526111111111111,0.226666666666664,1.02833333333333,0.538055555555556,-0.599999999999998,-1.25083333333333,-0.0194444444444445
1991-10-01,1.29,0.85,-0.43,-1.65,-0.3,0.42,0.673333333333331,2.34083333333333,0.680555555555556,1.28333333333334,1.33,-0.279166666666666,-0.816666666666668,-0.803333333333333,-0.594444444444444,-0.856666666666669,0.626666666666667,0.453611111111111,-0.219999999999998,-1.255,-0.0552777777777778
1991-11-01,-4.2,-0.88,-1.77,1.1,-0.12,0.39,-1.5,1.46166666666667,0.626944444444445,0.51666666666667,1.255,-0.259722222222222,-1.14333333333333,-0.703333333333333,-0.684444444444444,-0.773333333333336,0.670000000000001,0.494166666666667,-0.153333333333331,-0.8725,-0.104166666666667
1991-12-01,10.86,-2.41,-4.23,3.67,-3.14,0.38,2.65,2.16,0.8875,-0.81333333333333,1.00416666666667,-0.380555555555555,-2.14333333333333,-0.925,-0.751111111111111,1.04,0.754166666666667,0.576944444444445,-1.18666666666666,-0.969166666666667,-0.180833333333333
1992-01-01,-0.59,9.19,4.67,-1.17,3.25,0.34,2.02333333333333,1.72,0.702777777777778,1.96666666666667,1.4475,-0.0624999999999995,-0.443333333333335,-0.4125,-0.638333333333333,1.2,0.545000000000001,0.571388888888889,-0.00333333333333134,-0.359166666666667,-0.0936111111111111
1992-02-01,1.09,1.3,6.51,0.07,2.25,0.28,3.78666666666666,1.21,0.795,2.69333333333334,1.22083333333333,-0.101388888888888,2.31666666666667,0.181666666666667,-0.485,0.856666666666664,0.555833333333334,0.596666666666667,0.786666666666669,-0.143333333333334,-0.0833333333333334
1992-03-01,-2.66,-0.89,3.49,-0.06,1.82,0.34,-0.720000000000002,0.765833333333333,0.6775,3.2,0.829166666666667,-0.144999999999999,4.89,0.580833333333334,-0.401111111111111,-0.386666666666669,0.594166666666667,0.595277777777778,2.44,0.0908333333333328,-0.0508333333333334
1992-04-01,1.09,-5.75,4.36,1.65,2.4,0.32,-0.160000000000002,0.880833333333333,0.586944444444445,-1.78,0.320833333333334,-0.283888888888888,4.78666666666667,0.820000000000001,-0.238888888888889,0.553333333333331,0.675833333333334,0.620833333333334,2.15666666666667,0.223333333333333,0.0291666666666666
1992-05-01,0.3,0.2,1.11,-0.91,0.49,0.28,-0.423333333333336,0.600833333333333,0.504166666666667,-2.14666666666666,0.325833333333334,-0.276666666666666,2.98666666666667,0.955833333333334,-0.183055555555555,0.226666666666664,0.427500000000001,0.583055555555556,1.57,0.460833333333333,0.05
1992-06-01,-2.33,-2.76,3.24,-0.06,0.95,0.32,-0.313333333333336,0.818333333333333,0.476388888888889,-2.77,0.0708333333333342,-0.324444444444444,2.90333333333333,1.13583333333333,-0.154444444444444,0.226666666666664,0.276666666666667,0.577777777777778,1.28,0.483333333333333,0.0341666666666666
1992-07-01,3.78,-0.65,-0.51,1.24,-0.97,0.31,0.583333333333331,0.78,0.381944444444445,-1.07,0.100000000000001,-0.228333333333333,1.28,1.20166666666667,-0.090833333333333,0.0899999999999974,0.246666666666667,0.555277777777778,0.156666666666669,0.522499999999999,0.0227777777777777
1992-08-01,-2.38,-0.39,-1.09,3.66,-1.64,0.26,-0.310000000000002,0.388333333333333,0.276111111111112,-1.26666666666666,-0.0508333333333324,-0.252499999999999,0.546666666666666,1.17666666666667,-0.138333333333333,1.61333333333333,0.480833333333334,0.646944444444445,-0.553333333333331,0.4125,-0.00583333333333337
1992-09-01,1.19,0.47,-0.19,1.61,-0.68,0.26,0.863333333333331,0.62,0.330277777777778,-0.189999999999996,-0.143333333333332,-0.252499999999999,-0.596666666666668,1.26333333333333,-0.108333333333333,2.17,0.762500000000001,0.653055555555556,-1.09666666666666,0.359166666666666,-0.0408333333333334
1992-10-01,1.02,2.09,-1.98,1.19,-0.91,0.23,-0.056666666666669,0.5975,0.46,0.723333333333337,-0.0399999999999991,-0.102777777777777,-1.08666666666667,1.13416666666667,-0.131111111111111,2.15333333333333,0.999166666666667,0.683888888888889,-1.07666666666666,0.308333333333333,-0.0630555555555556
1992-11-01,4.14,3.88,-1.52,-0.54,-1.58,0.23,2.11666666666666,1.2925,0.546111111111112,2.14666666666667,0.356666666666668,0.0400000000000005,-1.23,1.155,-0.141944444444444,0.753333333333331,0.862500000000001,0.689444444444445,-1.05666666666666,0.186666666666666,-0.145277777777778
